"";"municipio";"uf";"x"
"1939";"COTEGIPE";"BA";1
"1940";"CRAVOLÂNDIA";"BA";1
"1941";"CRISÓPOLIS";"BA";1
"1942";"CRISTÓPOLIS";"BA";1
"1943";"CRUZ DAS ALMAS";"BA";1
"1944";"CURAÇÁ";"BA";1
"1945";"DÁRIO MEIRA";"BA";1
"1946";"DIAS D'ÁVILA";"BA";1
"1947";"DOM BASÍLIO";"BA";1
"1948";"DOM MACEDO COSTA";"BA";1
"1949";"ELÍSIO MEDRADO";"BA";1
"1950";"ENCRUZILHADA";"BA";1
"1951";"ENTRE RIOS";"BA";1
"1952";"ÉRICO CARDOSO";"BA";1
"1953";"ESPLANADA";"BA";1
"1954";"EUCLIDES DA CUNHA";"BA";1
"1955";"EUNÁPOLIS";"BA";1
"1956";"FÁTIMA";"BA";1
"1957";"FEIRA DA MATA";"BA";1
"1958";"FEIRA DE SANTANA";"BA";1
"1959";"FILADÉLFIA";"BA";1
"1960";"FIRMINO ALVES";"BA";1
"1961";"FLORESTA AZUL";"BA";1
"1962";"FORMOSA DO RIO PRETO";"BA";1
"1963";"GANDU";"BA";1
"1964";"GAVIÃO";"BA";1
"1965";"GENTIO DO OURO";"BA";1
"1966";"GLÓRIA";"BA";1
"1967";"GONGOGI";"BA";1
"1968";"GOVERNADOR MANGABEIRA";"BA";1
"1969";"GUAJERU";"BA";1
"1970";"GUANAMBI";"BA";1
"1971";"GUARATINGA";"BA";1
"1972";"HELIÓPOLIS";"BA";1
"1973";"IAÇU";"BA";1
"1974";"IBIASSUCÊ";"BA";1
"1975";"IBICARAÍ";"BA";1
"1976";"IBICOARA";"BA";1
"1977";"IBICUÍ";"BA";1
"1978";"IBIPEBA";"BA";1
"1979";"IBIPITANGA";"BA";1
"1980";"IBIQUERA";"BA";1
"1981";"IBIRAPITANGA";"BA";1
"1982";"IBIRAPUÃ";"BA";1
"1983";"IBIRATAIA";"BA";1
"1984";"IBITIARA";"BA";1
"1985";"IBITITÁ";"BA";1
"1986";"IBOTIRAMA";"BA";1
"1987";"ICHU";"BA";1
"1988";"IGAPORÃ";"BA";1
"1989";"IGRAPIÚNA";"BA";1
"1990";"IGUAÍ";"BA";1
"1991";"ILHÉUS";"BA";1
"1992";"INHAMBUPE";"BA";1
"1993";"IPECAETÁ";"BA";1
"1994";"IPIAÚ";"BA";1
"1995";"IPIRÁ";"BA";1
"1996";"IPUPIARA";"BA";1
"1997";"IRAJUBA";"BA";1
"1998";"IRAMAIA";"BA";1
"1999";"IRAQUARA";"BA";1
"2000";"IRARÁ";"BA";1
"2001";"IRECÊ";"BA";1
"2002";"ITABELA";"BA";1
"2003";"ITABERABA";"BA";1
"2004";"ITABUNA";"BA";1
"2005";"ITACARÉ";"BA";1
"2006";"ITAETÉ";"BA";1
"2007";"ITAGI";"BA";1
"2008";"ITAGIBÁ";"BA";1
"2009";"ITAGIMIRIM";"BA";1
"2010";"ITAGUAÇU DA BAHIA";"BA";1
"2011";"ITAJU DO COLÔNIA";"BA";1
"2012";"ITAJUÍPE";"BA";1
"2013";"ITAMARAJU";"BA";1
"2014";"ITAMARI";"BA";1
"2015";"ITAMBÉ";"BA";1
"2016";"ITANAGRA";"BA";1
"2017";"ITANHÉM";"BA";1
"2018";"ITAPARICA";"BA";1
"2019";"ITAPÉ";"BA";1
"2020";"ITAPEBI";"BA";1
"2021";"ITAPETINGA";"BA";1
"2022";"ITAPICURU";"BA";1
"2023";"ITAPITANGA";"BA";1
"2024";"ITAQUARA";"BA";1
"2025";"ITARANTIM";"BA";1
"2026";"ITATIM";"BA";1
"2027";"ITIRUÇU";"BA";1
"2028";"ITIÚBA";"BA";1
"2029";"ITORORÓ";"BA";1
"2030";"ITUAÇU";"BA";1
"2031";"ITUBERÁ";"BA";1
"2032";"IUIÚ";"BA";1
"2033";"JABORANDI";"BA";1
"2034";"JACARACI";"BA";1
"2035";"JACOBINA";"BA";1
"2036";"JAGUAQUARA";"BA";1
"2037";"JAGUARARI";"BA";1
"2038";"JAGUARIPE";"BA";1
"2039";"JANDAÍRA";"BA";1
"2040";"JEQUIÉ";"BA";1
"2041";"JEREMOABO";"BA";1
"2042";"JIQUIRIÇÁ";"BA";1
"2043";"JITAÚNA";"BA";1
"2044";"JOÃO DOURADO";"BA";1
"2045";"JUAZEIRO";"BA";1
"2046";"JUCURUÇU";"BA";1
"2047";"JUSSARA";"BA";1
"2048";"JUSSARI";"BA";1
"2049";"JUSSIAPE";"BA";1
"2050";"LAFAIETE COUTINHO";"BA";1
"2051";"LAGOA REAL";"BA";1
"2052";"LAJE";"BA";1
"2053";"LAJEDÃO";"BA";1
"2054";"LAJEDINHO";"BA";1
"2055";"LAJEDO DO TABOCAL";"BA";1
"2056";"LAMARÃO";"BA";1
"2057";"LAPÃO";"BA";1
"2058";"LAURO DE FREITAS";"BA";1
"2059";"LENÇÓIS";"BA";1
"2060";"LICÍNIO DE ALMEIDA";"BA";1
"2061";"LIVRAMENTO DE NOSSA SENHORA";"BA";1
"2062";"LUÍS EDUARDO MAGALHÃES";"BA";1
"2063";"MACAJUBA";"BA";1
"2064";"MACARANI";"BA";1
"2065";"MACAÚBAS";"BA";1
"2066";"MACURURÉ";"BA";1
"2067";"MADRE DE DEUS";"BA";1
"2068";"MAETINGA";"BA";1
"2069";"MAIQUINIQUE";"BA";1
"2070";"MAIRI";"BA";1
"2071";"MALHADA";"BA";1
"2072";"MALHADA DE PEDRAS";"BA";1
"2073";"MANOEL VITORINO";"BA";1
"2074";"MANSIDÃO";"BA";1
"2075";"MARACÁS";"BA";1
"2076";"MARAGOGIPE";"BA";1
"2077";"MARAÚ";"BA";1
"2078";"MARCIONÍLIO SOUZA";"BA";1
"2079";"MASCOTE";"BA";1
"2080";"MATA DE SÃO JOÃO";"BA";1
"2081";"MATINA";"BA";1
"2082";"MEDEIROS NETO";"BA";1
"2083";"MIGUEL CALMON";"BA";1
"2084";"MILAGRES";"BA";1
"2085";"MIRANGABA";"BA";1
"2086";"MIRANTE";"BA";1
"2087";"MONTE SANTO";"BA";1
"2088";"MORPARÁ";"BA";1
"2089";"MORRO DO CHAPÉU";"BA";1
"2090";"MORTUGABA";"BA";1
"2091";"MUCUGÊ";"BA";1
"2092";"MUCURI";"BA";1
"2093";"MULUNGU DO MORRO";"BA";1
"2094";"MUNDO NOVO";"BA";1
"2095";"MUNIZ FERREIRA";"BA";1
"2096";"MUQUÉM DE SÃO FRANCISCO";"BA";1
"2097";"MURITIBA";"BA";1
"2098";"MUTUÍPE";"BA";1
"2099";"NAZARÉ";"BA";1
"2100";"NILO PEÇANHA";"BA";1
"2101";"NORDESTINA";"BA";1
"2102";"NOVA CANAÃ";"BA";1
"2103";"NOVA FÁTIMA";"BA";1
"2104";"NOVA IBIÁ";"BA";1
"2105";"NOVA ITARANA";"BA";1
"2106";"NOVA REDENÇÃO";"BA";1
"2107";"NOVA SOURE";"BA";1
"2108";"NOVA VIÇOSA";"BA";1
"2109";"NOVO HORIZONTE";"BA";1
"2110";"NOVO TRIUNFO";"BA";1
"2111";"OLINDINA";"BA";1
"2112";"OLIVEIRA DOS BREJINHOS";"BA";1
"2113";"OURIÇANGAS";"BA";1
"2114";"OUROLÂNDIA";"BA";1
"2115";"PALMAS DE MONTE ALTO";"BA";1
"2116";"PALMEIRAS";"BA";1
"2117";"PARAMIRIM";"BA";1
"2118";"PARATINGA";"BA";1
"2119";"PARIPIRANGA";"BA";1
"2120";"PAU BRASIL";"BA";1
"2121";"PAULO AFONSO";"BA";1
"2122";"PÉ DE SERRA";"BA";1
"2123";"PEDRÃO";"BA";1
"2124";"PEDRO ALEXANDRE";"BA";1
"2125";"PIATÃ";"BA";1
"2126";"PILÃO ARCADO";"BA";1
"2127";"PINDAÍ";"BA";1
"2128";"PINDOBAÇU";"BA";1
"2129";"PINTADAS";"BA";1
"2130";"PIRAÍ DO NORTE";"BA";1
"2131";"PIRIPÁ";"BA";1
"2132";"PIRITIBA";"BA";1
"2133";"PLANALTINO";"BA";1
"2134";"PLANALTO";"BA";1
"2135";"POÇÕES";"BA";1
"2136";"POJUCA";"BA";1
"2137";"PONTO NOVO";"BA";1
"2138";"PORTO SEGURO";"BA";1
"2139";"POTIRAGUÁ";"BA";1
"2140";"PRADO";"BA";1
"2141";"PRESIDENTE DUTRA";"BA";1
"2142";"PRESIDENTE JÂNIO QUADROS";"BA";1
"2143";"PRESIDENTE TANCREDO NEVES";"BA";1
"2144";"QUEIMADAS";"BA";1
"2145";"QUIJINGUE";"BA";1
"2146";"QUIXABEIRA";"BA";1
"2147";"RAFAEL JAMBEIRO";"BA";1
"2148";"REMANSO";"BA";1
"2149";"RETIROLÂNDIA";"BA";1
"2150";"RIACHÃO DAS NEVES";"BA";1
"2151";"RIACHÃO DO JACUÍPE";"BA";1
"2152";"RIACHO DE SANTANA";"BA";1
"2153";"RIBEIRA DO AMPARO";"BA";1
"2154";"RIBEIRA DO POMBAL";"BA";1
"2155";"RIBEIRÃO DO LARGO";"BA";1
"2156";"RIO DE CONTAS";"BA";1
"2157";"RIO DO ANTÔNIO";"BA";1
"2158";"RIO DO PIRES";"BA";1
"2159";"RIO REAL";"BA";1
"2160";"RODELAS";"BA";1
"2161";"RUY BARBOSA";"BA";1
"2162";"SALINAS DA MARGARIDA";"BA";1
"2163";"SALVADOR";"BA";1
"2164";"SANTA BÁRBARA";"BA";1
"2165";"SANTA BRÍGIDA";"BA";1
"2166";"SANTA CRUZ CABRÁLIA";"BA";1
"2167";"SANTA CRUZ DA VITÓRIA";"BA";1
"2168";"SANTA INÊS";"BA";1
"2169";"SANTA LUZIA";"BA";1
"2170";"SANTA MARIA DA VITÓRIA";"BA";1
"2171";"SANTA RITA DE CÁSSIA";"BA";1
"2172";"SANTA TERESINHA";"BA";1
"2173";"SANTALUZ";"BA";1
"2174";"SANTANA";"BA";1
"2175";"SANTANÓPOLIS";"BA";1
"2176";"SANTO AMARO";"BA";1
"2177";"SANTO ANTÔNIO DE JESUS";"BA";1
"2178";"SANTO ESTÊVÃO";"BA";1
"2179";"SÃO DESIDÉRIO";"BA";1
"2180";"SÃO DOMINGOS";"BA";1
"2181";"SÃO FELIPE";"BA";1
"2182";"SÃO FÉLIX";"BA";1
"2183";"SÃO FÉLIX DO CORIBE";"BA";1
"2184";"SÃO FRANCISCO DO CONDE";"BA";1
"2185";"SÃO GABRIEL";"BA";1
"2186";"SÃO GONÇALO DOS CAMPOS";"BA";1
"2187";"SÃO JOSÉ DA VITÓRIA";"BA";1
"2188";"SÃO JOSÉ DO JACUÍPE";"BA";1
"2189";"SÃO MIGUEL DAS MATAS";"BA";1
"2190";"SÃO SEBASTIÃO DO PASSÉ";"BA";1
"2191";"SAPEAÇU";"BA";1
"2192";"SÁTIRO DIAS";"BA";1
"2193";"SAUBARA";"BA";1
"2194";"SAÚDE";"BA";1
"2195";"SEABRA";"BA";1
"2196";"SEBASTIÃO LARANJEIRAS";"BA";1
"2197";"SENHOR DO BONFIM";"BA";1
"2198";"SENTO SÉ";"BA";1
"2199";"SERRA DO RAMALHO";"BA";1
"2200";"SERRA DOURADA";"BA";1
"2201";"SERRA PRETA";"BA";1
"2202";"SERRINHA";"BA";1
"2203";"SERROLÂNDIA";"BA";1
"2204";"SIMÕES FILHO";"BA";1
"2205";"SÍTIO DO MATO";"BA";1
"2206";"SÍTIO DO QUINTO";"BA";1
"2207";"SOBRADINHO";"BA";1
"2208";"SOUTO SOARES";"BA";1
"2209";"TABOCAS DO BREJO VELHO";"BA";1
"2210";"TANHAÇU";"BA";1
"2211";"TANQUE NOVO";"BA";1
"2212";"TANQUINHO";"BA";1
"2213";"TAPEROÁ";"BA";1
"2214";"TAPIRAMUTÁ";"BA";1
"2215";"TEIXEIRA DE FREITAS";"BA";1
"2216";"TEODORO SAMPAIO";"BA";1
"2217";"TEOFILÂNDIA";"BA";1
"2218";"TEOLÂNDIA";"BA";1
"2219";"TERRA NOVA";"BA";1
"2220";"TREMEDAL";"BA";1
"2221";"TUCANO";"BA";1
"2222";"UAUÁ";"BA";1
"2223";"UBAÍRA";"BA";1
"2224";"UBAITABA";"BA";1
"2225";"UBATÃ";"BA";1
"2226";"UIBAÍ";"BA";1
"2227";"UMBURANAS";"BA";1
"2228";"UNA";"BA";1
"2229";"URANDI";"BA";1
"2230";"URUÇUCA";"BA";1
"2231";"UTINGA";"BA";1
"2232";"VALENÇA";"BA";1
"2233";"VALENTE";"BA";1
"2234";"VÁRZEA DA ROÇA";"BA";1
"2235";"VÁRZEA DO POÇO";"BA";1
"2236";"VÁRZEA NOVA";"BA";1
"2237";"VARZEDO";"BA";1
"2238";"VERA CRUZ";"BA";1
"2239";"VEREDA";"BA";1
"2240";"VITÓRIA DA CONQUISTA";"BA";1
"2241";"WAGNER";"BA";1
"2242";"WANDERLEY";"BA";1
"2243";"WENCESLAU GUIMARÃES";"BA";1
"2244";"XIQUE-XIQUE";"BA";1
"2245";"ABADIA DOS DOURADOS";"MG";1
"2246";"ABAETÉ";"MG";1
"2247";"ABRE CAMPO";"MG";1
"2248";"ACAIACA";"MG";1
"2249";"AÇUCENA";"MG";1
"2250";"ÁGUA BOA";"MG";1
"2251";"ÁGUA COMPRIDA";"MG";1
"2252";"AGUANIL";"MG";1
"2253";"ÁGUAS FORMOSAS";"MG";1
"2254";"ÁGUAS VERMELHAS";"MG";1
"2255";"AIMORÉS";"MG";1
"2256";"AIURUOCA";"MG";1
"2257";"ALAGOA";"MG";1
"2258";"ALBERTINA";"MG";1
"2259";"ALÉM PARAÍBA";"MG";1
"2260";"ALFENAS";"MG";1
"2261";"ALFREDO VASCONCELOS";"MG";1
"2262";"ALMENARA";"MG";1
"2263";"ALPERCATA";"MG";1
"2264";"ALPINÓPOLIS";"MG";1
"2265";"ALTEROSA";"MG";1
"2266";"ALTO CAPARAÓ";"MG";1
"2267";"ALTO JEQUITIBÁ";"MG";1
"2268";"ALTO RIO DOCE";"MG";1
"2269";"ALVARENGA";"MG";1
"2270";"ALVINÓPOLIS";"MG";1
"2271";"ALVORADA DE MINAS";"MG";1
"2272";"AMPARO DO SERRA";"MG";1
"2273";"ANDRADAS";"MG";1
"2274";"ANDRELÂNDIA";"MG";1
"2275";"ANGELÂNDIA";"MG";1
"2276";"ANTÔNIO CARLOS";"MG";1
"2277";"ANTÔNIO DIAS";"MG";1
"2278";"ANTÔNIO PRADO DE MINAS";"MG";1
"2279";"ARAÇAÍ";"MG";1
"2280";"ARACITABA";"MG";1
"2281";"ARAÇUAÍ";"MG";1
"2282";"ARAGUARI";"MG";1
"2283";"ARANTINA";"MG";1
"2284";"ARAPONGA";"MG";1
"2285";"ARAPORÃ";"MG";1
"2286";"ARAPUÁ";"MG";1
"2287";"ARAÚJOS";"MG";1
"2288";"ARAXÁ";"MG";1
"2289";"ARCEBURGO";"MG";1
"2290";"ARCOS";"MG";1
"2291";"AREADO";"MG";1
"2292";"ARGIRITA";"MG";1
"2293";"ARICANDUVA";"MG";1
"2294";"ARINOS";"MG";1
"2295";"ASTOLFO DUTRA";"MG";1
"2296";"ATALÉIA";"MG";1
"2297";"AUGUSTO DE LIMA";"MG";1
"2298";"BAEPENDI";"MG";1
"2299";"BALDIM";"MG";1
"2300";"BAMBUÍ";"MG";1
"2301";"BANDEIRA";"MG";1
"2302";"BANDEIRA DO SUL";"MG";1
"2303";"BARÃO DE COCAIS";"MG";1
"2304";"BARÃO DE MONTE ALTO";"MG";1
"2305";"BARBACENA";"MG";1
"2306";"BARRA LONGA";"MG";1
"2307";"BARROSO";"MG";1
"2308";"BELA VISTA DE MINAS";"MG";1
"2309";"BELMIRO BRAGA";"MG";1
"2310";"BELO HORIZONTE";"MG";1
"2311";"BELO ORIENTE";"MG";1
"2312";"BELO VALE";"MG";1
"2313";"BERILO";"MG";1
"2314";"BERIZAL";"MG";1
"2315";"BERTÓPOLIS";"MG";1
"2316";"BETIM";"MG";1
"2317";"BIAS FORTES";"MG";1
"2318";"BICAS";"MG";1
"2319";"BIQUINHAS";"MG";1
"2320";"BOA ESPERANÇA";"MG";1
"2321";"BOCAINA DE MINAS";"MG";1
"2322";"BOCAIÚVA";"MG";1
"2323";"BOM DESPACHO";"MG";1
"2324";"BOM JARDIM DE MINAS";"MG";1
"2325";"BOM JESUS DA PENHA";"MG";1
"2326";"BOM JESUS DO AMPARO";"MG";1
"2327";"BOM JESUS DO GALHO";"MG";1
"2328";"BOM REPOUSO";"MG";1
"2329";"BOM SUCESSO";"MG";1
"2330";"BONFIM";"MG";1
"2331";"BONFINÓPOLIS DE MINAS";"MG";1
"2332";"BONITO DE MINAS";"MG";1
"2333";"BORDA DA MATA";"MG";1
"2334";"BOTELHOS";"MG";1
"2335";"BOTUMIRIM";"MG";1
"2336";"BRÁS PIRES";"MG";1
"2337";"BRASILÂNDIA DE MINAS";"MG";1
"2338";"BRASÍLIA DE MINAS";"MG";1
"2339";"BRAÚNAS";"MG";1
"2340";"BRAZÓPOLIS";"MG";1
"2341";"BRUMADINHO";"MG";1
"2342";"BUENO BRANDÃO";"MG";1
"2343";"BUENÓPOLIS";"MG";1
"2344";"BUGRE";"MG";1
"2345";"BURITIS";"MG";1
"2346";"BURITIZEIRO";"MG";1
"2347";"CABECEIRA GRANDE";"MG";1
"2348";"CABO VERDE";"MG";1
"2349";"CACHOEIRA DA PRATA";"MG";1
"2350";"CACHOEIRA DE MINAS";"MG";1
"2351";"CACHOEIRA DE PAJEÚ";"MG";1
"2352";"CACHOEIRA DOURADA";"MG";1
"2353";"CAETANÓPOLIS";"MG";1
"2354";"CAETÉ";"MG";1
"2355";"CAIANA";"MG";1
"2356";"CAJURI";"MG";1
"2357";"CALDAS";"MG";1
"2358";"CAMACHO";"MG";1
"2359";"CAMANDUCAIA";"MG";1
"2360";"CAMBUÍ";"MG";1
"2361";"CAMBUQUIRA";"MG";1
"2362";"CAMPANÁRIO";"MG";1
"2363";"CAMPANHA";"MG";1
"2364";"CAMPESTRE";"MG";1
"2365";"CAMPINA VERDE";"MG";1
"2366";"CAMPO AZUL";"MG";1
"2367";"CAMPO BELO";"MG";1
"2368";"CAMPO DO MEIO";"MG";1
"2369";"CAMPO FLORIDO";"MG";1
"2370";"CAMPOS ALTOS";"MG";1
"2371";"CAMPOS GERAIS";"MG";1
"2372";"CANA VERDE";"MG";1
"2373";"CANAÃ";"MG";1
"2374";"CANÁPOLIS";"MG";1
"2375";"CANDEIAS";"MG";1
"2376";"CANTAGALO";"MG";1
"2377";"CAPARAÓ";"MG";1
"2378";"CAPELA NOVA";"MG";1
"2379";"CAPELINHA";"MG";1
"2380";"CAPETINGA";"MG";1
"2381";"CAPIM BRANCO";"MG";1
"2382";"CAPINÓPOLIS";"MG";1
"2383";"CAPITÃO ANDRADE";"MG";1
"2384";"CAPITÃO ENÉAS";"MG";1
"2385";"CAPITÓLIO";"MG";1
"2386";"CAPUTIRA";"MG";1
"2387";"CARAÍ";"MG";1
"2388";"CARANAÍBA";"MG";1
"2389";"CARANDAÍ";"MG";1
"2390";"CARANGOLA";"MG";1
"2391";"CARATINGA";"MG";1
"2392";"CARBONITA";"MG";1
"2393";"CAREAÇU";"MG";1
"2394";"CARLOS CHAGAS";"MG";1
"2395";"CARMÉSIA";"MG";1
"2396";"CARMO DA CACHOEIRA";"MG";1
"2397";"CARMO DA MATA";"MG";1
"2398";"CARMO DE MINAS";"MG";1
"2399";"CARMO DO CAJURU";"MG";1
"2400";"CARMO DO PARANAÍBA";"MG";1
"2401";"CARMO DO RIO CLARO";"MG";1
"2402";"CARMÓPOLIS DE MINAS";"MG";1
"2403";"CARNEIRINHO";"MG";1
"2404";"CARRANCAS";"MG";1
"2405";"CARVALHÓPOLIS";"MG";1
"2406";"CARVALHOS";"MG";1
"2407";"CASA GRANDE";"MG";1
"2408";"CASCALHO RICO";"MG";1
"2409";"CÁSSIA";"MG";1
"2410";"CATAGUASES";"MG";1
"2411";"CATAS ALTAS";"MG";1
"2412";"CATAS ALTAS DA NORUEGA";"MG";1
"2413";"CATUJI";"MG";1
"2414";"CATUTI";"MG";1
"2415";"CAXAMBU";"MG";1
"2416";"CEDRO DO ABAETÉ";"MG";1
"2417";"CENTRAL DE MINAS";"MG";1
"2418";"CENTRALINA";"MG";1
"2419";"CHÁCARA";"MG";1
"2420";"CHALÉ";"MG";1
"2421";"CHAPADA DO NORTE";"MG";1
"2422";"CHAPADA GAÚCHA";"MG";1
"2423";"CHIADOR";"MG";1
"2424";"CIPOTÂNEA";"MG";1
"2425";"CLARAVAL";"MG";1
"2426";"CLARO DOS POÇÕES";"MG";1
"2427";"CLÁUDIO";"MG";1
"2428";"COIMBRA";"MG";1
"2429";"COLUNA";"MG";1
"2430";"COMENDADOR GOMES";"MG";1
"2431";"COMERCINHO";"MG";1
"2432";"CONCEIÇÃO DA APARECIDA";"MG";1
"2433";"CONCEIÇÃO DA BARRA DE MINAS";"MG";1
"2434";"CONCEIÇÃO DAS ALAGOAS";"MG";1
"2435";"CONCEIÇÃO DAS PEDRAS";"MG";1
"2436";"CONCEIÇÃO DE IPANEMA";"MG";1
"2437";"CONCEIÇÃO DO MATO DENTRO";"MG";1
"2438";"CONCEIÇÃO DO PARÁ";"MG";1
"2439";"CONCEIÇÃO DO RIO VERDE";"MG";1
"2440";"CONCEIÇÃO DOS OUROS";"MG";1
"2441";"CÔNEGO MARINHO";"MG";1
"2442";"CONFINS";"MG";1
"2443";"CONGONHAL";"MG";1
"2444";"CONGONHAS";"MG";1
"2445";"CONGONHAS DO NORTE";"MG";1
"2446";"CONQUISTA";"MG";1
"2447";"CONSELHEIRO LAFAIETE";"MG";1
"2448";"CONSELHEIRO PENA";"MG";1
"2449";"CONSOLAÇÃO";"MG";1
"2450";"CONTAGEM";"MG";1
"2451";"COQUEIRAL";"MG";1
"2452";"CORAÇÃO DE JESUS";"MG";1
"2453";"CORDISBURGO";"MG";1
"2454";"CORDISLÂNDIA";"MG";1
"2455";"CORINTO";"MG";1
"2456";"COROACI";"MG";1
"2457";"COROMANDEL";"MG";1
"2458";"CORONEL FABRICIANO";"MG";1
"2459";"CORONEL MURTA";"MG";1
"2460";"CORONEL PACHECO";"MG";1
"2461";"CORONEL XAVIER CHAVES";"MG";1
"2462";"CÓRREGO DANTA";"MG";1
"2463";"CÓRREGO DO BOM JESUS";"MG";1
"2464";"CÓRREGO FUNDO";"MG";1
"2465";"CÓRREGO NOVO";"MG";1
"2466";"COUTO DE MAGALHÃES DE MINAS";"MG";1
"2467";"CRISÓLITA";"MG";1
"2468";"CRISTAIS";"MG";1
"2469";"CRISTÁLIA";"MG";1
"2470";"CRISTIANO OTONI";"MG";1
"2471";"CRISTINA";"MG";1
"2472";"CRUCILÂNDIA";"MG";1
"2473";"CRUZEIRO DA FORTALEZA";"MG";1
"2474";"CRUZÍLIA";"MG";1
"2475";"CUPARAQUE";"MG";1
"2476";"CURRAL DE DENTRO";"MG";1
"2477";"CURVELO";"MG";1
"2478";"DATAS";"MG";1
"2479";"DELFIM MOREIRA";"MG";1
"2480";"DELFINÓPOLIS";"MG";1
"2481";"DELTA";"MG";1
"2482";"DESCOBERTO";"MG";1
"2483";"DESTERRO DE ENTRE RIOS";"MG";1
"2484";"DESTERRO DO MELO";"MG";1
"2485";"DIAMANTINA";"MG";1
"2486";"DIOGO DE VASCONCELOS";"MG";1
"2487";"DIONÍSIO";"MG";1
"2488";"DIVINÉSIA";"MG";1
"2489";"DIVINO";"MG";1
"2490";"DIVINO DAS LARANJEIRAS";"MG";1
"2491";"DIVINOLÂNDIA DE MINAS";"MG";1
"2492";"DIVINÓPOLIS";"MG";1
"2493";"DIVISA ALEGRE";"MG";1
"2494";"DIVISA NOVA";"MG";1
"2495";"DIVISÓPOLIS";"MG";1
"2496";"DOM BOSCO";"MG";1
"2497";"DOM CAVATI";"MG";1
"2498";"DOM JOAQUIM";"MG";1
"2499";"DOM SILVÉRIO";"MG";1
"2500";"DOM VIÇOSO";"MG";1
"2501";"DONA EUSÉBIA";"MG";1
"2502";"DORES DE CAMPOS";"MG";1
"2503";"DORES DE GUANHÃES";"MG";1
"2504";"DORES DO INDAIÁ";"MG";1
"2505";"DORES DO TURVO";"MG";1
"2506";"DORESÓPOLIS";"MG";1
"2507";"DOURADOQUARA";"MG";1
"2508";"DURANDÉ";"MG";1
"2509";"ELÓI MENDES";"MG";1
"2510";"ENGENHEIRO CALDAS";"MG";1
"2511";"ENGENHEIRO NAVARRO";"MG";1
"2512";"ENTRE FOLHAS";"MG";1
"2513";"ENTRE RIOS DE MINAS";"MG";1
"2514";"ERVÁLIA";"MG";1
"2515";"ESMERALDAS";"MG";1
"2516";"ESPERA FELIZ";"MG";1
"2517";"ESPINOSA";"MG";1
"2518";"ESPÍRITO SANTO DO DOURADO";"MG";1
"2519";"ESTIVA";"MG";1
"2520";"ESTRELA DALVA";"MG";1
"2521";"ESTRELA DO INDAIÁ";"MG";1
"2522";"ESTRELA DO SUL";"MG";1
"2523";"EUGENÓPOLIS";"MG";1
"2524";"EWBANK DA CÂMARA";"MG";1
"2525";"EXTREMA";"MG";1
"2526";"FAMA";"MG";1
"2527";"FARIA LEMOS";"MG";1
"2528";"FELÍCIO DOS SANTOS";"MG";1
"2529";"FELISBURGO";"MG";1
"2530";"FELIXLÂNDIA";"MG";1
"2531";"FERNANDES TOURINHO";"MG";1
"2532";"FERROS";"MG";1
"2533";"FERVEDOURO";"MG";1
"2534";"FLORESTAL";"MG";1
"2535";"FORMIGA";"MG";1
"2536";"FORMOSO";"MG";1
"2537";"FORTALEZA DE MINAS";"MG";1
"2538";"FORTUNA DE MINAS";"MG";1
"2539";"FRANCISCO BADARÓ";"MG";1
"2540";"FRANCISCO DUMONT";"MG";1
"2541";"FRANCISCO SÁ";"MG";1
"2542";"FRANCISCÓPOLIS";"MG";1
"2543";"FREI GASPAR";"MG";1
"2544";"FREI INOCÊNCIO";"MG";1
"2545";"FREI LAGONEGRO";"MG";1
"2546";"FRONTEIRA";"MG";1
"2547";"FRONTEIRA DOS VALES";"MG";1
"2548";"FRUTA DE LEITE";"MG";1
"2549";"FRUTAL";"MG";1
"2550";"FUNILÂNDIA";"MG";1
"2551";"GALILÉIA";"MG";1
"2552";"GAMELEIRAS";"MG";1
"2553";"GLAUCILÂNDIA";"MG";1
"2554";"GOIABEIRA";"MG";1
"2555";"GOIANÁ";"MG";1
"2556";"GONÇALVES";"MG";1
"2557";"GONZAGA";"MG";1
"2558";"GOUVEIA";"MG";1
"2559";"GOVERNADOR VALADARES";"MG";1
"2560";"GRÃO MOGOL";"MG";1
"2561";"GRUPIARA";"MG";1
"2562";"GUANHÃES";"MG";1
"2563";"GUAPÉ";"MG";1
"2564";"GUARACIABA";"MG";1
"2565";"GUARACIAMA";"MG";1
"2566";"GUARANÉSIA";"MG";1
"2567";"GUARANI";"MG";1
"2568";"GUARARÁ";"MG";1
"2569";"GUARDA-MOR";"MG";1
"2570";"GUAXUPÉ";"MG";1
"2571";"GUIDOVAL";"MG";1
"2572";"GUIMARÂNIA";"MG";1
"2573";"GUIRICEMA";"MG";1
"2574";"GURINHATÃ";"MG";1
"2575";"HELIODORA";"MG";1
"2576";"IAPU";"MG";1
"2577";"IBERTIOGA";"MG";1
"2578";"IBIÁ";"MG";1
"2579";"IBIAÍ";"MG";1
"2580";"IBIRACATU";"MG";1
"2581";"IBIRACI";"MG";1
"2582";"IBIRITÉ";"MG";1
"2583";"IBITIÚRA DE MINAS";"MG";1
"2584";"IBITURUNA";"MG";1
"2585";"ICARAÍ DE MINAS";"MG";1
"2586";"IGARAPÉ";"MG";1
"2587";"IGARATINGA";"MG";1
"2588";"IGUATAMA";"MG";1
"2589";"IJACI";"MG";1
"2590";"ILICÍNEA";"MG";1
